lateral_pos,lateral_vel,steering_angle,dist_to_line,label
0.0626876746169366,-0.0985548916561167,0.8525190441143942,0.9928755969985958,0
0.4803902757434884,-0.0336370535412236,2.077471752114296,1.2401353727441615,0
0.1936186355890479,0.1626288842688651,-2.903628810113963,1.3475198841638725,0
0.4416401294594341,-0.0702619915978904,-2.26747227179596,1.0494084866538824,0
0.4928252270553003,-0.1031778913953998,1.032813284435271,1.3331337307301023,0
0.1301182989926146,-0.1362030949834567,-2.0372243143726414,0.8493443619502012,0
1.1636993649385134,1.8422410256414727,19.54543991712842,0.1632703844029177,1
0.240293288663324,0.036963113863807,1.948085795550895,1.0434664455315352,0
0.1168703960183721,0.0551096567382366,1.9204050123338965,0.8291052718926156,0
0.0972791615926504,-0.1334673569027431,0.7041105444778453,1.1661593072072494,0
0.313947207474318,-0.1222904185951831,-2.5743544980004343,1.077748679049722,0
0.2033370349992915,0.1812080084715596,0.1352383003923194,0.953382235628957,0
0.3398236413465349,-0.1126984448539743,2.699767103701352,1.3504415100908864,0
0.2172016595033049,0.0893791271400004,-2.945675030517774,1.212617792639288,0
0.4377028125609171,-0.0233014033449171,2.9054069954066035,1.0769955745016548,0
1.0959912344763842,-1.8546405918148077,-19.96367824097693,0.4033325265134082,1
0.405234108607733,-0.0909397410750061,1.3893727173668036,1.060484150669189,0
0.4701151207124788,0.0301896711503515,-0.6709804427608685,1.2503017529096472,0
0.4596937022863363,-0.1295618114677621,-1.7162577678705786,0.8091206974299586,0
0.912098100667196,1.77827225047781,24.359475308796465,0.0442041116828232,1
0.0028329072647836,0.1748364113835179,1.931559815639578,1.3664282197973217,0
0.6608237385318955,0.9167791641345684,23.825448964837037,0.4573655574782518,1
0.3460056279733273,-0.0168284022263888,-1.6408702437833658,1.229779214427663,0
1.148541909570882,-1.7206494324793795,-12.60391237571714,0.1994113904484502,1
0.2817194636742294,-0.0478321183068809,0.2909983299088605,1.217539832489795,0
0.299885657485249,0.1446054828907574,2.211837838940553,1.3070410844306777,0
0.4438850493804799,0.1403713795070051,2.613809965325685,1.3497384557797605,0
0.3357395743336034,0.0529128614550559,-1.8060471662433792,1.092833704871596,0
0.318980396657985,-0.097246460941714,0.7920929161225108,0.8409182298759877,0
0.3034234777700695,0.1523892022558629,2.297488899112333,1.2613317870925629,0
0.7051981619336031,0.5257416527476253,14.832317502336648,0.2367358853902828,1
0.673782485117776,0.8466963686414699,5.786870813370193,0.0610549570050134,1
0.2169258246189865,-0.0405981062410506,0.6951005883132988,1.2445655556073507,0
0.7407852491132721,1.0989738737139625,5.400527118516489,0.3685901125036215,1
0.463097034215891,-0.1085292881585565,0.8061821332301229,0.9554531094853244,0
0.1586944250139426,-0.111872360551213,0.0918311279662604,0.8716569592082466,0
0.0248071866694187,0.0898393147390515,-2.3304420002565154,1.2258236500054402,0
0.1440026729620205,0.0225312029028317,-2.8250688838674662,1.435074261049484,0
0.4663653702381274,0.0300653401986499,-0.1238733591728893,1.0196093838358673,0
0.7217618205449413,1.3483249473821606,11.690225774838645,0.0130983542660323,1
0.3373039264581081,-0.081308943558364,1.3105753789124115,1.4678231893095284,0
0.0621841995002551,-0.0345429300325458,-0.0428124933153202,1.0830028230784083,0
0.621253421051127,-0.9935770480548064,-16.017147412182787,0.043493379955705,1
0.213743227045134,-0.0678861329991662,0.3853909001072162,1.3954021696105812,0
0.9128674134261536,0.5954613639299635,9.404506027546304,0.2441873144914693,1
0.7146792530693381,1.1894762294893586,7.407751575781781,0.4692648917365652,1
0.2121110046234881,0.1625417540378944,-2.332815106163092,1.1448375730036011,0
0.9961184260306388,0.9199008454189144,15.333925148531334,0.3285556642500834,1
0.1850122620714079,0.0201887108411761,1.740089049359292,1.0225877859382344,0
